path,example_value,MIO=keep in EcoTaxa,Lotty=keep in EcoTaxa,CEFAS=keep in EcoTaxa,SYKE=keep in EcoTaxa,LOG =keep in EcoTaxa,explanation,Comments
instrument.measurementSettings.CytoSettings.CytoSettings.channels.DualFocus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_id,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_min,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_max,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Channel_Type,3,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Description,FWS R,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsFilteredLFChannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsHFplusLFchannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.HF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.hasLowCheck,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.lowcheck,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.lowcheckID,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FWS R,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.name,SWS,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.visible,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.highsensitivity,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.color,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.SyncPulseValue,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.hasI2CPMTLevel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.CytoSenseOpticalUnitProperty,4,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LaserColor,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LaserColorName,Undefined laser,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.DualFocus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_id,1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_min,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_max,110,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Channel_Type,4,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Description,SWS,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsFilteredLFChannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsHFplusLFchannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.HF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.hasLowCheck,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.lowcheck,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.lowcheckID,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.name,Fl Yellow,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.visible,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.highsensitivity,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.color,Yellow,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.SyncPulseValue,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.hasI2CPMTLevel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.CytoSenseOpticalUnitProperty,4,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LaserColor,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LaserColorName,Undefined laser,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.DualFocus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_id,7,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_min,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_max,120,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Channel_Type,7,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - SWS,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Description,Fl Yellow,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsFilteredLFChannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsHFplusLFchannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.HF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.hasLowCheck,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.lowcheck,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.lowcheckID,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLY,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.name,FL Red,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.visible,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.highsensitivity,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.color,Red,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.SyncPulseValue,-1,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.hasI2CPMTLevel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.CytoSenseOpticalUnitProperty,4,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LaserColor,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LaserColorName,Undefined laser,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.DualFocus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_id,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_min,0,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.PMTLevel_max,110,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Channel_Type,5,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.Description,FL Red,FALSE,FALSE,FALSE,FALSE,FALSE,Channel descriptions - FLR,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsFilteredLFChannel,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Special settings for an option of a 2 laser instrument where we can see which laser is causing the fluorescence.,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.IsHFplusLFchannel,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Special settings for an option of a 2 laser instrument where we can see which laser is causing the fluorescence.,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.LF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,TRUE,FALSE,Special settings for an option of a 2 laser instrument where we can see which laser is causing the fluorescence.,
instrument.measurementSettings.CytoSettings.CytoSettings.channels.HF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,TRUE,FALSE,Special settings for an option of a 2 laser instrument where we can see which laser is causing the fluorescence.,
instrument.measurementSettings.CytoSettings.CytoSettings.dllRelease.ReleaseDate,2012-08-12 00:00:00,FALSE,FALSE,FALSE,FALSE,FALSE,Last change date of DLL structure. Not used.,
instrument.measurementSettings.CytoSettings.CytoSettings.machineConfigurationRelease.ReleaseDate,2020-12-15 00:00:00,FALSE,FALSE,FALSE,FALSE,FALSE,Last change date of the instrument configuration. (The hardware of the instrument),
instrument.measurementSettings.CytoSettings.CytoSettings.hasExtBatteryVoltageSensor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hasExtBatteryVoltageSensor,
